time, CO2, tvoc, pm2.5, pm10, temp, hum
18:56:22,0,1,27,31,19,44
18:56:26,10000,1,26,29,19,44
18:56:31,10000,1,24,27,18,44
18:56:36,1281,1,21,21,18,44
18:56:41,1271,1,24,26,18,44
18:56:45,1273,1,26,30,18,44
18:56:50,1259,1,33,39,18,45
18:56:55,1244,1,36,43,18,45
18:57:00,1216,1,35,44,18,44
18:57:04,1216,1,36,43,18,44
18:57:09,1228,1,36,41,18,44
18:57:14,1237,1,34,38,18,44
18:57:18,1266,1,31,34,18,44
18:57:23,1264,1,33,37,18,45
18:57:28,1266,1,32,36,18,44
18:57:32,1262,1,32,36,18,45
18:57:37,1263,1,33,36,18,45
18:57:42,1278,1,32,36,18,44
18:57:47,1302,1,35,39,18,44
18:57:51,1359,1,35,39,18,45
18:57:56,1414,1,33,39,18,45
18:58:01,1461,1,35,44,18,45
18:58:06,1472,1,36,43,18,45
18:58:10,1472,1,36,43,18,45
18:58:15,1455,1,34,38,18,45
18:58:20,1456,1,33,37,18,45
18:58:24,1431,1,35,41,18,45
18:58:29,1405,1,34,40,18,45
18:58:33,1362,1,34,42,18,45
18:58:38,1345,1,35,44,18,45
18:58:43,1346,1,32,40,18,45
18:58:47,1341,1,33,39,18,45
18:58:52,1351,1,32,38,18,45
18:58:56,1364,1,33,39,18,45
18:59:01,1364,1,34,43,18,45
18:59:06,1383,1,33,40,18,45
18:59:10,1376,1,32,38,18,45
18:59:15,1352,1,31,38,18,45
18:59:20,1322,1,31,37,18,45
18:59:24,1304,1,32,40,18,45
18:59:29,1297,1,31,38,18,45
18:59:33,1297,1,31,38,18,45
18:59:38,1298,1,32,39,18,45
18:59:42,1300,1,31,37,18,45
18:59:47,1302,1,31,37,18,45
18:59:52,1302,1,31,36,18,44
18:59:56,1302,1,32,38,18,45
19:00:01,1301,1,32,36,18,45
19:00:06,1301,1,33,40,18,45
19:00:10,1302,1,34,41,18,45
19:00:15,1303,1,33,42,18,45
19:00:19,1305,1,31,39,18,45
19:00:24,1307,1,31,36,18,45
19:00:29,1308,1,29,35,18,44
19:00:33,1310,1,30,35,18,44
19:00:38,1311,1,29,34,18,44
19:00:42,1313,1,32,38,18,44
19:00:47,1313,1,34,38,18,45
19:00:52,1314,1,32,37,18,45
19:00:57,1314,1,33,40,18,45
19:01:02,1314,1,34,38,18,45
19:01:06,1314,1,32,37,18,45
19:01:11,1314,1,33,39,18,45
19:01:15,1314,1,32,39,18,45
19:01:20,1315,1,32,37,18,45
19:01:25,1317,1,30,35,18,45
19:01:29,1318,1,33,37,18,45
19:01:34,1319,1,32,36,18,45
19:01:39,1318,1,32,36,18,45
19:01:43,1318,1,32,36,18,45
19:01:48,1318,1,31,36,18,45
19:01:53,1318,1,33,38,18,45
19:01:57,1319,1,32,36,18,45
19:02:02,1320,1,33,37,18,45
19:02:07,1322,1,33,38,18,45
19:02:11,1323,1,32,36,18,45
19:02:16,1326,1,32,37,18,45
19:02:20,1328,1,33,41,18,45
19:02:25,1330,1,31,39,18,45
19:02:29,1331,1,32,39,18,45
19:02:34,1332,1,31,38,18,45
19:02:39,1332,1,32,38,18,45
19:02:43,1333,1,33,37,18,45
19:02:48,1335,1,34,38,18,45
19:02:53,1337,1,33,39,18,45
19:02:57,1339,1,34,39,18,45
19:03:02,1340,1,32,37,18,45
19:03:06,1340,1,33,38,18,45
19:03:11,1341,1,33,39,18,45
19:03:16,1340,1,33,37,18,45
19:03:21,1338,1,34,37,18,45
19:03:25,1337,1,33,36,18,45
19:03:30,1336,1,32,35,18,45
19:03:34,1336,1,32,35,18,44
19:03:39,1335,1,32,36,18,45
19:03:43,1335,1,30,33,18,45
19:03:48,1334,1,29,33,18,45
19:03:53,1333,1,32,37,18,45
19:03:58,1331,1,31,35,18,45
19:04:02,1330,1,31,34,18,45
19:04:07,1329,1,32,35,18,45
19:04:12,1328,1,34,41,18,45
19:04:16,1326,1,35,44,18,45
19:04:21,1324,1,32,42,18,46
19:04:26,1324,1,31,37,18,47
19:04:30,1324,1,32,36,18,47
19:04:35,1323,1,30,32,18,46
19:04:39,1324,1,30,33,18,45
19:04:44,1324,1,30,32,18,45
19:04:49,1324,1,31,33,18,45
19:04:53,1324,1,34,41,18,45
19:04:58,1323,1,33,40,18,45
19:05:03,1322,1,32,38,18,45
19:05:07,1321,1,32,37,18,45
19:05:12,1320,1,31,34,18,46
19:05:16,1319,1,29,29,18,46
19:05:21,1318,1,29,30,18,46
19:05:25,1318,1,29,32,18,45
19:05:30,1317,1,30,32,18,45
19:05:35,1316,1,32,37,18,45
19:05:40,1315,1,33,39,18,45
19:05:44,1312,1,33,41,18,45
19:05:49,1309,1,33,42,18,45
19:05:53,1307,1,32,41,18,45
19:05:58,1307,1,34,44,18,45
19:06:03,1307,1,35,44,18,45
19:06:08,1307,1,35,42,18,45
19:06:12,1306,1,32,38,18,45
19:06:17,1305,1,33,37,18,45
19:06:21,1305,1,30,33,18,45
19:06:26,1305,1,32,37,18,45
19:06:31,1304,1,35,42,18,45
19:06:36,1303,1,35,41,18,47
19:06:40,1303,1,34,39,18,47
19:06:45,1303,1,34,39,18,46
19:06:49,1303,1,33,36,18,46
19:06:54,1304,1,32,36,18,46
19:06:58,1306,1,32,37,18,45
19:07:03,1310,1,30,36,18,45
19:07:07,1317,1,31,37,18,46
19:07:12,1317,1,30,36,18,46
19:07:17,1326,1,33,42,18,46
19:07:22,1333,1,36,44,18,46
19:07:26,1341,1,32,38,18,46
19:07:31,1348,1,30,34,18,45
19:07:35,1356,1,31,34,18,45
19:07:40,1360,1,29,33,18,45
19:07:44,1363,1,29,34,18,45
19:07:49,1364,1,30,35,18,45
19:07:54,1365,1,31,35,18,45
19:07:58,1367,1,32,34,18,45
19:08:03,1367,1,32,34,18,46
19:08:07,1369,1,32,37,18,45
19:08:12,1372,1,32,37,18,45
19:08:16,1374,1,32,37,18,45
19:08:21,1374,1,32,36,18,45
19:08:25,1372,1,32,38,18,45
19:08:30,1369,1,33,39,18,45
19:08:35,1364,1,33,38,18,45
19:08:39,1361,1,32,35,18,45
19:08:44,1356,1,32,36,18,45
19:08:48,1356,1,32,38,18,45
19:08:53,1353,1,32,37,18,45
19:08:57,1350,1,29,33,18,45
19:09:02,1347,1,31,35,18,45
19:09:07,1346,1,32,36,18,45
19:09:12,1345,1,32,37,18,45
19:09:16,1345,1,33,38,18,45
19:09:21,1347,1,31,34,18,45
19:09:25,1349,1,33,36,18,45
19:09:30,1352,1,31,33,18,45
19:09:35,1353,1,31,32,18,45
19:09:39,1353,1,29,30,18,45
19:09:44,1353,1,29,30,18,45
19:09:49,1351,1,31,32,18,45
19:09:53,1349,1,30,30,18,45
19:09:58,1346,1,29,31,18,45
19:10:03,1344,1,29,30,18,45
19:10:07,1341,1,29,32,18,45
19:10:12,1337,1,29,31,18,45
19:10:16,1334,1,30,33,18,45
19:10:21,1331,1,28,31,18,45
19:10:26,1329,1,27,31,18,45
19:10:30,1321,1,25,32,18,45
19:10:35,1321,1,25,30,18,45
19:10:39,1319,1,26,31,18,45
19:10:44,1317,1,28,31,18,45
19:10:48,1315,1,30,33,18,45
19:10:53,1310,1,30,33,18,45
19:10:57,1309,1,30,31,18,45
19:11:02,1309,1,30,31,18,45
19:11:07,1308,1,30,31,18,45
19:11:11,1307,1,31,32,18,45
19:11:16,1301,1,30,34,18,45
19:11:20,1301,1,31,36,18,45
19:11:25,1300,1,31,37,18,45
19:11:30,1298,1,31,34,18,45
19:11:34,1296,1,32,37,18,45
19:11:39,1290,1,30,35,18,45
19:11:44,1287,1,31,35,18,45
19:11:48,1285,1,30,34,18,45
19:11:53,1283,1,31,36,18,45
19:11:57,1280,1,32,35,18,45
19:12:02,1272,1,31,35,18,46
19:12:06,1270,1,32,36,18,46
19:12:11,1270,1,30,34,18,46
19:12:16,1268,1,31,35,18,46
19:12:20,1267,1,30,32,18,46
19:12:25,1263,1,30,36,18,46
19:12:29,1264,1,30,36,18,46
19:12:34,1265,1,29,34,18,46
19:12:38,1266,1,30,36,18,45
19:12:43,1267,1,30,37,18,45
19:12:47,1266,1,31,37,18,45
19:12:52,1260,1,31,35,18,45
19:12:57,1260,1,31,35,18,45
19:13:01,1259,1,32,37,18,45
19:13:06,1257,1,31,34,18,45
19:13:10,1256,1,31,34,18,45
19:13:15,1254,1,30,32,18,45
19:13:20,1248,1,32,34,18,45
19:13:24,1247,1,33,37,18,45
19:13:29,1246,1,34,39,18,45
19:13:34,1244,1,32,37,18,45
19:13:39,1242,1,32,37,18,46
19:13:43,1241,1,32,36,18,45
19:13:48,1236,1,30,33,18,45
19:13:53,1236,1,32,37,18,46
19:13:58,1237,1,31,37,18,47
19:14:02,1237,1,33,40,18,46
19:14:07,1238,1,31,35,18,46
19:14:12,1240,1,29,32,18,46
19:14:16,1242,1,30,32,18,46
19:14:21,1239,1,31,33,18,45
19:14:26,1241,1,32,34,18,45
19:14:30,1243,1,31,32,18,45
19:14:34,1246,1,31,33,18,45
19:14:39,1249,1,31,33,18,45
19:14:44,1252,1,31,32,18,45
19:14:48,1252,1,31,32,18,45
19:14:53,1248,1,31,33,18,46
19:14:58,1252,1,32,33,18,46
19:15:03,1254,1,32,33,18,47
19:15:07,1257,1,33,35,18,47
19:15:12,1258,1,33,35,18,46
19:15:17,1257,1,33,36,18,46
19:15:21,1249,1,33,35,18,46
19:15:26,1247,1,33,35,18,46
19:15:31,1246,1,32,34,18,46
19:15:35,1244,1,30,30,18,46
19:15:40,1243,1,29,29,18,46
19:15:45,1241,1,28,28,18,45
19:15:49,1240,1,27,27,18,45
19:15:54,1240,1,25,25,18,45
19:15:58,1231,1,26,27,18,45
19:16:03,1232,1,26,27,18,45
19:16:07,1233,1,27,30,18,45
19:16:12,1234,1,27,30,18,45
19:16:16,1234,1,28,31,18,45
19:16:21,1235,1,28,31,18,45
19:16:26,1228,1,28,30,18,45
19:16:30,1229,1,26,30,18,45
19:16:35,1231,1,27,29,18,45
19:16:39,1231,1,26,29,18,45
19:16:44,1231,1,25,27,18,45
19:16:49,1229,1,29,32,18,45
19:16:53,1226,1,30,36,18,45
19:16:58,1223,1,29,36,18,44
19:17:03,1214,1,29,34,18,45
19:17:07,1213,1,28,32,18,45
19:17:12,1213,1,26,31,18,45
19:17:16,1213,1,26,32,18,45
19:17:21,1211,1,26,29,18,45
19:17:25,1207,1,25,27,18,45
19:17:30,1207,1,27,28,18,45
19:17:35,1203,1,25,26,18,45
19:17:39,1200,1,29,29,18,45
19:17:44,1192,1,28,30,18,44
19:17:49,1192,1,27,29,18,44
19:17:53,1192,1,26,28,18,44
19:17:58,1192,1,25,27,18,44
19:18:02,1189,1,25,27,18,44
19:18:07,1187,1,25,27,18,44
19:18:12,1183,1,26,26,18,44
19:18:16,1174,1,26,26,18,45
19:18:21,1174,1,25,25,18,45
19:18:25,1173,1,27,27,18,45
19:18:30,1174,1,26,26,18,45
19:18:34,1175,1,28,30,18,45
19:18:39,1176,1,26,28,18,45
19:18:43,1178,1,29,31,18,45
19:18:48,1180,1,30,33,18,45
19:18:53,1183,1,29,34,18,45
19:18:57,1185,1,28,33,18,45
19:19:02,1179,1,29,32,18,45
19:19:06,1179,1,29,33,18,45
19:19:11,1179,1,27,30,18,45
19:19:15,1180,1,28,31,18,45
19:19:20,1182,1,27,28,18,45
19:19:24,1185,1,28,31,18,45
19:19:29,1188,1,30,32,18,44
19:19:34,1189,1,32,37,18,45
19:19:39,1189,1,30,35,18,45
19:19:43,1189,1,30,35,18,45
19:19:48,1182,1,28,30,18,45
19:19:53,1181,1,29,30,18,45
19:19:58,1180,1,31,34,18,45
19:20:02,1180,1,32,34,18,45
19:20:07,1180,1,31,33,18,45
19:20:11,1179,1,32,34,18,45
19:20:16,1178,1,32,34,18,45
19:20:20,1178,1,31,34,18,45
19:20:25,1176,1,29,31,18,45
19:20:29,1175,1,28,30,18,45
19:20:34,1173,1,28,31,18,46
19:20:39,1165,1,29,34,18,46
19:20:43,1165,1,28,32,18,46
19:20:48,1165,1,28,33,18,46
19:20:52,1167,1,27,32,18,46
19:20:57,1169,1,30,33,18,46
19:21:02,1171,1,32,36,18,46
19:21:06,1173,1,32,34,18,46
19:21:11,1174,1,30,31,18,46
19:21:16,1174,1,30,31,18,46
19:21:20,1174,1,28,28,18,46
19:21:25,1174,1,30,32,18,45
19:21:30,1173,1,30,33,18,45
19:21:34,1173,1,29,32,18,45
19:21:39,1169,1,28,32,18,45
19:21:43,1169,1,27,31,18,45
19:21:48,1169,1,26,30,18,45
19:21:53,1170,1,26,30,18,45
19:21:57,1171,1,27,31,18,45
19:22:02,1171,1,26,29,18,45
19:22:06,1170,1,26,26,18,45
19:22:11,1168,1,28,30,18,45
19:22:15,1166,1,29,32,18,45
19:22:20,1165,1,29,31,18,45
19:22:24,1165,1,28,31,18,45
19:22:29,1165,1,29,35,18,45
19:22:34,1167,1,29,35,18,45
19:22:39,1169,1,30,36,18,45
19:22:43,1168,1,31,36,18,45
19:22:48,1171,1,31,37,18,45
19:22:53,1175,1,33,38,18,45
19:22:57,1179,1,30,33,18,45
19:23:02,1181,1,32,34,18,45
19:23:07,1183,1,32,35,18,45
19:23:11,1183,1,30,32,18,45
19:23:16,1184,1,30,31,18,45
19:23:20,1184,1,27,29,18,45
19:23:25,1184,1,25,28,18,45
19:23:29,1185,1,25,27,18,45
19:23:34,1186,1,25,28,18,45
19:23:39,1188,1,24,26,18,45
19:23:43,1190,1,28,28,18,45
19:23:48,1188,1,31,35,18,45
19:23:53,1188,1,31,36,18,45
19:23:57,1188,1,30,34,18,45
19:24:02,1188,1,29,32,18,45
19:24:06,1187,1,25,28,18,45
19:24:11,1186,1,25,28,18,45
19:24:16,1186,1,26,28,18,45
19:24:20,1186,1,25,27,18,45
19:24:25,1187,1,24,26,18,45
19:24:29,1188,1,26,28,18,45
19:24:34,1190,1,26,27,18,45
19:24:38,1191,1,26,26,18,45
19:24:43,1192,1,25,25,18,45
19:24:48,1191,1,25,25,18,45
19:24:52,1191,1,27,27,18,45
19:24:57,1191,1,28,28,18,45
19:25:02,1191,1,29,29,18,45
19:25:06,1191,1,27,28,18,45
19:25:11,1187,1,29,30,18,45
19:25:15,1187,1,28,30,18,45
19:25:20,1187,1,29,31,18,45
19:25:25,1186,1,30,33,18,45
19:25:30,1184,1,28,34,18,45
19:25:34,1183,1,29,33,18,46
19:25:39,1182,1,29,33,18,46
19:25:43,1181,1,27,31,18,46
19:25:48,1179,1,28,32,18,45
19:25:52,1178,1,28,31,18,45
19:25:57,1177,1,28,29,18,45
19:26:02,1177,1,27,30,18,45
19:26:06,1177,1,27,30,18,45
19:26:11,1178,1,30,32,18,45
19:26:15,1179,1,30,33,18,45
19:26:20,1180,1,31,34,18,45
19:26:24,1181,1,30,34,18,45
19:26:29,1179,1,30,32,18,45
19:26:34,1177,1,26,26,18,45
19:26:39,1172,1,27,27,18,45
19:26:43,1171,1,29,29,18,44
19:26:48,1168,1,27,27,18,44
19:26:52,1168,1,26,26,18,44
19:26:57,1165,1,28,29,18,44
19:27:01,1162,1,25,27,18,44
19:27:06,1160,1,25,27,18,45
19:27:10,1160,1,23,26,18,44
19:27:15,1160,1,24,28,18,44
19:27:20,1158,1,24,27,18,44
19:27:24,1156,1,23,26,18,44
19:27:29,1154,1,26,28,18,44
19:27:33,1152,1,25,27,18,44
19:27:38,1152,1,26,26,18,44
19:27:42,1150,1,26,26,18,44
19:27:47,1148,1,27,27,18,44
19:27:52,1145,1,25,25,18,44
19:27:56,1143,1,24,24,18,44
19:28:01,1141,1,23,23,18,44
19:28:05,1141,1,23,23,18,44
19:28:10,1132,1,22,22,18,45
19:28:14,1134,1,21,21,18,45
19:28:19,1135,1,23,23,18,45
19:28:23,1135,1,24,25,18,44
19:28:28,1136,1,25,27,18,44
19:28:33,1136,1,26,28,18,44
19:28:37,1136,1,29,31,18,44
19:28:42,1136,1,32,35,18,44
19:28:47,1136,1,32,38,18,44
19:28:51,1135,1,33,40,18,44
19:28:56,1132,1,30,34,18,44
19:29:01,1130,1,25,26,18,44
19:29:05,1128,1,24,25,18,44
19:29:10,1128,1,26,27,18,44
19:29:15,1130,1,26,27,18,45
19:29:19,1130,1,27,28,18,45
19:29:24,1132,1,26,27,18,45
19:29:28,1133,1,28,29,18,45
19:29:33,1133,1,29,30,18,45
19:29:38,1132,1,27,27,18,45
19:29:43,1132,1,27,27,18,45
19:29:47,1133,1,28,28,18,45
19:29:52,1125,1,30,30,18,45
19:29:57,1127,1,29,29,18,45
19:30:01,1128,1,28,28,18,45
19:30:06,1129,1,29,29,18,45
19:30:10,1130,1,27,28,18,45
19:30:15,1130,1,27,28,18,45
19:30:20,1131,1,27,28,18,45
19:30:24,1129,1,26,28,18,45
19:30:29,1127,1,27,32,18,45
19:30:34,1125,1,27,31,18,45
19:30:38,1125,1,27,31,18,44
19:30:43,1127,1,26,29,18,44
19:30:48,1127,1,29,31,18,44
19:30:53,1128,1,28,30,18,44
19:30:57,1128,1,28,31,18,44
19:31:02,1127,1,28,31,18,44
19:31:06,1126,1,26,29,18,44
19:31:11,1126,1,25,28,18,44
19:31:15,1125,1,23,25,18,44
19:31:20,1123,1,21,23,18,45
19:31:25,1121,1,23,24,18,45
19:31:29,1118,1,29,30,18,45
19:31:34,1118,1,25,26,18,45
19:31:39,1116,1,26,26,18,45
19:31:43,1117,1,26,27,18,46
19:31:48,1108,1,25,25,18,46
19:31:52,1111,1,23,23,18,45
19:31:57,1113,1,23,23,18,45
19:32:02,1113,1,24,24,18,45
19:32:06,1114,1,24,24,18,44
19:32:11,1113,1,23,23,18,44
19:32:15,1112,1,22,22,18,44
19:32:20,1109,1,23,23,18,44
19:32:24,1107,1,22,22,18,44
19:32:29,1105,1,24,24,18,44
19:32:33,1103,1,22,22,18,44
19:32:38,1101,1,22,22,18,44
19:32:43,1099,1,22,22,18,44
19:32:47,1099,1,23,23,18,44
19:32:52,1099,1,23,23,18,44
19:32:56,1100,1,23,23,18,44
19:33:01,1103,1,23,23,18,44
19:33:05,1108,1,23,23,18,44
19:33:10,1115,1,23,26,18,44
19:33:14,1121,1,23,25,18,44
19:33:19,1125,1,23,25,18,44
19:33:24,1126,1,23,26,18,44
19:33:28,1127,1,23,29,18,44
19:33:33,1127,1,23,29,18,44
19:33:37,1129,1,23,28,18,44
19:33:42,1131,1,23,27,18,44
19:33:46,1134,1,24,28,18,44
19:33:51,1136,1,24,28,18,44
19:33:55,1138,1,23,26,18,44
19:34:00,1141,1,24,26,18,44
19:34:05,1144,1,24,27,18,44
19:34:09,1149,1,23,26,18,44
19:34:14,1142,1,26,28,18,44
19:34:19,1145,1,26,28,18,44
19:34:23,1145,1,28,31,18,45
19:34:28,1147,1,26,31,18,45
19:34:33,1149,1,25,31,18,45
19:34:37,1151,1,23,30,18,45
19:34:42,1153,1,24,30,18,46
19:34:46,1156,1,24,28,18,46
19:34:51,1158,1,24,25,18,46
19:34:56,1158,1,25,29,18,46
19:35:00,1158,1,24,26,18,45
19:35:05,1157,1,24,27,18,45
19:35:10,1157,1,28,30,18,45
19:35:15,1156,1,30,33,18,45
19:35:19,1156,1,27,29,18,45
19:35:24,1156,1,24,25,18,45
19:35:28,1156,1,23,24,18,45
19:35:33,1157,1,23,24,18,45
19:35:37,1158,1,21,21,18,44
19:35:42,1159,1,22,22,18,45
19:35:47,1160,1,21,21,18,44
19:35:51,1161,1,23,24,18,45
19:35:56,1161,1,20,23,18,45
19:36:00,1162,1,21,24,18,45
19:36:05,1162,1,23,26,18,45
19:36:10,1162,1,23,27,18,45
19:36:14,1162,1,27,30,18,45
19:36:19,1162,1,27,29,18,45
19:36:24,1161,1,26,26,18,45
19:36:28,1160,1,25,26,18,45
19:36:33,1157,1,25,27,18,45
19:36:37,1155,1,24,26,18,45
19:36:42,1151,1,23,25,18,44
19:36:46,1149,1,22,24,18,44
19:36:51,1145,1,23,26,19,44
19:36:55,1143,1,24,26,19,44
19:37:00,1143,1,24,27,18,44
19:37:05,1141,1,24,27,18,44
19:37:09,1140,1,24,27,19,44
19:37:14,1138,1,25,29,18,44
19:37:18,1127,1,24,27,18,44
19:37:23,1126,1,24,27,19,44
19:37:27,1125,1,24,26,18,44
19:37:32,1124,1,27,28,18,44
19:37:36,1123,1,28,30,18,44
19:37:41,1120,1,28,30,18,44
19:37:46,1120,1,27,30,19,44
19:37:50,1116,1,27,30,18,44
19:37:55,1114,1,25,29,19,44
19:37:59,1114,1,24,27,19,44
19:38:04,1114,1,22,25,18,44
19:38:08,1116,1,20,22,18,44
19:38:13,1117,1,20,24,18,44
19:38:18,1117,1,21,24,18,44
19:38:22,1116,1,22,24,19,44
19:38:27,1116,1,23,27,18,44
19:38:31,1116,1,25,28,18,44
19:38:36,1116,1,26,29,18,44
19:38:41,1116,1,25,27,18,44
19:38:45,1115,1,22,25,18,44
19:38:50,1114,1,23,23,18,44
19:38:55,1112,1,22,23,18,44
19:38:59,1111,1,22,23,18,44
19:39:04,1110,1,23,24,18,44
19:39:08,1111,1,22,23,18,44
19:39:13,1111,1,22,22,18,44
19:39:17,1110,1,22,23,18,44
19:39:22,1110,1,21,22,18,44
19:39:26,1109,1,21,22,18,44
19:39:31,1109,1,21,24,18,45
19:39:36,1109,1,21,24,18,45
19:39:41,1108,1,23,25,18,45
19:39:45,1107,1,24,26,18,45
19:39:50,1106,1,22,24,18,45
19:39:54,1106,1,24,25,18,45
19:39:59,1104,1,23,25,18,45
19:40:04,1104,1,23,24,18,45
19:40:08,1103,1,23,24,18,45
19:40:13,1103,1,23,26,18,45
19:40:18,1103,1,24,29,18,45
19:40:22,1103,1,26,30,18,45
19:40:27,1103,1,25,30,18,45
19:40:31,1103,1,23,30,18,45
19:40:36,1096,1,23,29,18,45
19:40:41,1094,1,22,28,18,45
19:40:45,1092,1,20,25,18,45
19:40:50,1091,1,18,23,18,45
19:40:54,1090,1,19,23,18,45
19:40:59,1089,1,21,23,18,45
19:41:03,1089,1,22,25,18,45
19:41:08,1088,1,24,26,18,45
19:41:12,1087,1,24,26,18,45
19:41:17,1086,1,24,27,18,45
19:41:22,1086,1,25,28,18,45
19:41:26,1087,1,25,27,18,45
19:41:31,1088,1,24,25,18,45
19:41:35,1089,1,24,26,18,45
19:41:40,1089,1,24,27,18,45
19:41:44,1091,1,25,27,18,45
19:41:49,1091,1,25,27,18,45
19:41:53,1093,1,24,26,18,45
19:41:58,1095,1,24,26,18,45
19:42:03,1096,1,24,27,18,45
19:42:07,1095,1,25,31,18,45
19:42:12,1093,1,27,32,18,45
19:42:17,1091,1,27,29,18,45
19:42:21,1090,1,26,26,18,44
19:42:26,1089,1,26,27,18,44
19:42:30,1089,1,26,27,18,44
19:42:35,1089,1,24,24,18,44
19:42:40,1089,1,22,23,18,44
19:42:44,1090,1,22,25,18,44
19:42:49,1092,1,24,26,18,44
19:42:53,1094,1,22,25,18,44
19:42:58,1093,1,25,28,18,44
19:43:03,1092,1,25,25,18,44
19:43:07,1089,1,24,24,18,44
19:43:12,1088,1,23,23,18,44
19:43:17,1087,1,24,25,18,44
19:43:21,1087,1,23,25,18,44
19:43:26,1086,1,22,23,18,44
19:43:31,1086,1,24,25,18,44
19:43:35,1085,1,27,29,18,45
19:43:40,1083,1,24,25,18,44
19:43:45,1082,1,24,25,18,44
19:43:49,1081,1,23,27,18,44
19:43:54,1080,1,25,29,18,45
19:43:59,1080,1,24,27,18,45
19:44:03,1080,1,24,26,18,45
19:44:08,1080,1,24,25,18,45
19:44:12,1080,1,24,24,18,45
19:44:17,1079,1,24,24,18,44
19:44:22,1077,1,22,22,18,44
19:44:26,1077,1,25,27,18,44
19:44:31,1075,1,25,29,18,44
19:44:36,1072,1,24,28,18,44
19:44:40,1069,1,25,27,18,44
19:44:45,1066,1,24,25,18,44
19:44:50,1065,1,27,28,18,44
19:44:54,1064,1,27,28,18,44
19:44:59,1064,1,25,26,18,44
19:45:04,1063,1,24,26,18,44
19:45:08,1062,1,23,26,18,44
19:45:13,1061,1,23,26,18,44
19:45:17,1054,1,22,25,18,44
19:45:22,1054,1,21,24,18,44
19:45:26,1054,1,21,24,18,44
19:45:31,1054,1,21,22,18,44
19:45:36,1054,1,22,24,18,44
19:45:40,1055,1,21,23,18,44
19:45:45,1055,1,22,23,18,44
19:45:49,1056,1,23,27,18,44
19:45:54,1057,1,25,28,18,45
19:45:59,1058,1,23,27,18,45
19:46:03,1058,1,19,22,18,44
19:46:08,1058,1,20,21,18,45
19:46:13,1058,1,22,23,18,44
19:46:17,1056,1,22,23,18,44
19:46:22,1054,1,21,22,18,44
19:46:26,1053,1,22,24,18,44
19:46:31,1052,1,21,23,18,44
19:46:35,1052,1,22,24,18,44
19:46:40,1052,1,21,24,18,44
19:46:45,1053,1,20,22,18,44
19:46:49,1054,1,19,21,18,44
19:46:54,1055,1,20,21,18,44
19:46:58,1055,1,21,22,18,44
19:47:03,1055,1,20,21,18,44
19:47:07,1055,1,20,21,18,44
19:47:12,1055,1,21,22,18,44
19:47:16,1055,1,22,22,18,44
19:47:21,1056,1,23,24,18,44
19:47:26,1056,1,22,25,18,44
19:47:30,1055,1,23,26,18,45
19:47:35,1053,1,23,24,18,45
19:47:39,1051,1,22,24,18,45
19:47:44,1051,1,21,23,18,45
19:47:49,1051,1,24,24,18,44
19:47:53,1051,1,28,28,18,44
19:47:58,1052,1,29,29,18,44
19:48:03,1053,1,28,28,18,45
19:48:07,1055,1,27,27,18,45
19:48:12,1057,1,25,25,18,45
19:48:16,1058,1,27,27,18,45
19:48:21,1057,1,21,27,18,45
19:48:26,1055,1,23,28,18,45
19:48:31,1053,1,23,23,18,45
19:48:35,1053,1,22,22,18,45
19:48:40,1055,1,22,22,18,45
19:48:44,1055,1,21,21,18,45
19:48:49,1057,1,20,20,18,45
19:48:53,1059,1,19,19,18,45
19:48:58,1060,1,19,19,18,45
19:49:02,1060,1,19,19,18,45
19:49:07,1061,1,20,20,18,44
19:49:12,1062,1,20,20,18,44
19:49:16,1065,1,20,20,18,44
19:49:21,1067,1,21,21,18,45
19:49:25,1068,1,21,21,18,45
19:49:30,1068,1,21,21,18,45
19:49:34,1067,1,21,21,18,44
19:49:39,1067,1,20,20,18,44
19:49:43,1068,1,20,20,18,44
19:49:48,1069,1,20,20,18,44
19:49:53,1071,1,21,21,18,44
19:49:57,1071,1,20,20,18,44
19:50:02,1070,1,20,22,18,44
19:50:06,1068,1,20,22,18,44
19:50:11,1066,1,20,25,18,44
19:50:15,1066,1,21,29,18,45
19:50:20,1065,1,19,29,18,45
19:50:25,1065,1,18,29,18,45
19:50:29,1063,1,18,27,18,45
19:50:34,1061,1,19,29,18,45
19:50:38,1061,1,19,25,18,45
19:50:43,1061,1,21,23,18,45
19:50:48,1063,1,24,26,18,45
19:50:52,1065,1,24,24,18,45
19:50:57,1065,1,22,22,18,45
19:51:02,1065,1,23,23,18,45
19:51:06,1065,1,23,23,18,45
19:51:11,1065,1,23,25,18,45
19:51:15,1065,1,22,23,18,45
19:51:20,1064,1,21,23,18,45
19:51:24,1063,1,21,23,18,45
19:51:29,1063,1,22,25,18,45
19:51:33,1063,1,19,22,18,45
19:51:38,1063,1,20,21,18,45
19:51:43,1064,1,22,23,18,45
19:51:47,1063,1,24,25,18,45
19:51:52,1063,1,25,27,18,45
19:51:56,1062,1,24,26,18,45
19:52:01,1060,1,25,27,18,45
19:52:05,1060,1,24,26,18,45
19:52:10,1058,1,20,22,18,45
19:52:15,1056,1,22,22,18,45
19:52:20,1053,1,24,24,18,45
19:52:24,1052,1,23,24,18,45
19:52:29,1052,1,21,22,18,45
19:52:33,1054,1,20,21,18,45
19:52:38,1055,1,19,20,18,45
19:52:42,1055,1,19,19,18,45
19:52:47,1056,1,19,19,18,45
