time, co2, tvoc, pm2.5, pm10, temp, hum
18:03:09,0,1,3,3,20,41
18:03:14,10000,1,3,3,20,41
18:03:19,10000,1,3,3,20,40
18:03:23,2022,1,4,4,20,39
18:03:28,1367,1,5,5,20,39
18:03:32,1353,1,4,4,20,39
18:03:37,1351,1,4,4,20,40
18:03:41,1289,1,5,5,20,39
18:03:46,1240,1,4,4,20,39
18:03:50,1240,1,4,4,20,40
18:03:55,1191,1,4,4,20,40
18:03:59,1184,1,5,5,20,40
18:04:03,1176,1,4,4,20,40
18:04:08,1172,1,3,3,20,40
18:04:12,1194,1,4,4,20,39
18:04:17,1210,1,4,4,20,39
18:04:21,1262,1,4,4,20,39
18:04:26,1262,1,4,4,20,39
18:04:30,1256,1,4,4,20,38
18:04:35,1270,1,4,4,20,38
18:04:39,1244,1,4,4,20,38
18:04:44,1258,1,3,3,20,38
18:04:48,1250,1,4,4,20,38
18:04:53,1243,1,4,4,20,38
18:04:57,1216,1,4,4,20,39
18:05:34,0,1,2,2,20,39
18:05:39,10000,1,2,2,20,39
18:05:43,10000,1,3,3,20,38
18:05:48,1560,1,3,3,20,38
18:05:53,1176,1,3,3,20,38
18:05:57,1165,1,3,3,20,38
18:06:02,1165,1,3,3,20,38
18:06:06,1254,1,3,3,20,39
18:06:11,1344,1,3,3,20,39
18:06:15,1355,1,3,3,20,41
18:06:20,1341,1,3,3,20,42
18:06:24,1326,1,3,3,20,40
18:06:29,1310,1,4,4,20,39
18:06:33,1266,1,4,4,20,39
18:06:38,1221,1,4,4,20,39
18:06:42,1221,1,4,4,20,39
18:06:47,1207,1,4,4,20,39
18:06:51,1314,1,5,7,20,39
18:06:56,1432,1,5,7,20,40
18:07:00,1530,1,5,8,20,39
18:07:05,1433,1,5,8,20,39
18:07:09,1332,1,6,8,20,39
18:07:14,1241,1,7,9,20,39
18:07:18,1233,1,8,8,20,39
18:07:23,1233,1,7,7,20,39
18:07:27,1206,1,5,5,20,39
18:07:31,1180,1,6,6,20,39
18:07:36,1207,1,6,6,20,39
18:07:41,1275,1,7,7,20,39
18:07:45,1343,1,5,5,20,39
18:07:49,1370,1,5,5,20,39
18:07:54,1299,1,5,5,20,39
18:07:58,1257,1,4,4,20,39
18:08:03,1257,1,4,4,20,39
18:08:07,1188,1,4,4,20,39
18:08:12,1217,1,4,4,19,39
18:08:16,1218,1,4,4,19,39
18:08:21,1247,1,5,5,19,39
18:08:25,1252,1,5,5,19,39
18:08:30,1257,1,5,5,19,39
18:08:34,1256,1,4,4,19,39
18:08:39,1253,1,5,5,19,39
18:08:43,1253,1,5,5,19,40
18:08:48,1251,1,5,5,19,40
18:08:52,1253,1,5,5,19,40
18:08:57,1257,1,5,5,19,40
18:09:01,1264,1,5,5,19,40
18:09:06,1268,1,5,5,19,40
18:09:10,1271,1,5,5,19,40
18:09:15,1273,1,5,5,19,40
18:09:19,1271,1,5,5,19,40
18:09:24,1271,1,4,4,19,40
18:09:28,1267,1,4,4,19,40
18:09:33,1259,1,4,4,19,40
18:09:37,1257,1,4,4,19,40
18:09:42,1258,1,4,4,19,40
18:09:46,1262,1,5,5,19,40
18:09:51,1262,1,5,5,19,40
18:09:55,1262,1,5,5,19,40
18:10:00,1262,1,5,5,19,40
18:10:04,1263,1,5,5,19,40
18:10:09,1264,1,4,4,19,40
18:10:13,1265,1,5,5,19,40
18:10:18,1264,1,5,5,19,40
18:10:22,1262,1,7,7,19,40
18:10:26,1260,1,7,7,19,40
18:10:31,1259,1,7,7,19,40
18:10:35,1259,1,7,7,19,40
18:10:40,1259,1,7,7,19,40
18:10:44,1261,1,4,4,19,40
18:10:49,1264,1,3,3,18,40
18:10:53,1267,1,3,3,18,41
18:10:58,1270,1,4,4,18,41
18:11:02,1273,1,3,3,18,41
18:11:07,1273,1,3,3,18,41
18:11:11,1270,1,4,4,18,41
18:11:16,1267,1,5,5,18,41
18:11:20,1267,1,5,5,18,41
18:11:25,1264,1,4,4,18,41
18:11:29,1262,1,5,5,18,41
18:11:34,1262,1,5,5,18,41
18:11:38,1265,1,5,7,18,41
18:11:43,1269,1,4,7,18,41
18:11:47,1271,1,4,7,18,41
18:11:52,1272,1,4,7,18,41
18:11:56,1272,1,4,7,18,41
18:12:01,1272,1,4,7,18,41
18:12:05,1272,1,5,5,18,41
18:12:10,1270,1,5,5,18,41
18:12:14,1266,1,7,7,18,41
18:12:19,1262,1,7,7,18,41
18:12:23,1262,1,7,7,18,41
18:12:28,1264,1,7,7,18,41
18:12:32,1266,1,5,5,18,41
18:12:37,1266,1,7,7,18,41
18:12:41,1266,1,5,5,18,41
18:12:46,1267,1,5,5,18,41
18:12:50,1267,1,5,5,18,41
18:12:55,1267,1,5,5,18,41
18:12:59,1267,1,7,7,18,41
18:13:04,1268,1,5,5,18,41
18:13:08,1270,1,6,6,18,41
18:13:13,1273,1,7,7,18,41
18:13:17,1273,1,7,7,18,41
18:13:21,1277,1,5,5,18,41
18:13:26,1281,1,4,4,18,41
18:13:31,1284,1,5,5,18,41
18:13:35,1284,1,4,4,18,41
18:13:40,1280,1,4,7,18,41
18:13:44,1277,1,4,5,18,41
18:13:49,1274,1,4,7,18,41
18:13:53,1271,1,4,5,18,41
18:13:57,1271,1,3,5,18,41
18:14:02,1267,1,4,5,18,41
18:14:06,1263,1,4,4,18,41
18:14:11,1258,1,4,5,18,41
18:14:16,1254,1,4,5,18,41
18:14:20,1252,1,5,7,18,41
18:14:25,1251,1,5,7,18,41
18:14:29,1250,1,4,5,18,41
18:14:33,1250,1,4,5,18,41
18:14:38,1250,1,5,5,18,41
18:14:42,1248,1,5,5,18,41
18:14:47,1246,1,5,5,18,41
18:14:51,1243,1,5,5,18,41
18:14:56,1240,1,5,5,18,41
18:15:00,1237,1,5,5,18,41
18:15:05,1235,1,5,5,18,41
18:15:09,1236,1,4,4,18,41
18:15:14,1240,1,5,5,18,41
18:15:18,1240,1,5,5,18,41
18:15:23,1246,1,5,5,18,41
18:15:27,1248,1,5,5,18,41
18:15:32,1248,1,5,5,18,41
18:15:37,1244,1,5,5,18,41
18:15:41,1241,1,5,5,18,41
18:15:46,1239,1,5,5,18,41
18:15:50,1239,1,4,4,18,41
18:15:54,1238,1,4,4,18,41
18:15:59,1238,1,5,5,18,41
18:16:03,1235,1,5,5,18,41
18:16:08,1232,1,7,7,18,41
18:16:12,1230,1,5,5,18,41
18:16:17,1230,1,7,7,18,41
18:16:21,1229,1,7,7,18,41
18:16:26,1227,1,5,5,18,41
18:16:30,1226,1,5,5,18,41
18:16:35,1226,1,4,4,18,41
18:16:39,1226,1,5,5,18,41
18:16:44,1227,1,6,7,18,41
18:16:48,1228,1,7,8,18,41
18:16:53,1228,1,7,8,18,41
18:16:57,1230,1,7,9,18,41
18:17:02,1232,1,7,8,18,41
18:17:06,1234,1,5,7,18,41
18:17:11,1232,1,5,5,18,41
18:17:15,1230,1,4,4,18,41
18:17:20,1230,1,4,4,18,42
18:17:24,1227,1,4,4,18,42
18:17:29,1225,1,4,4,18,42
18:17:33,1223,1,4,4,18,42
18:17:38,1220,1,4,4,18,42
18:17:42,1218,1,4,4,18,42
18:17:47,1216,1,4,4,18,42
18:17:51,1214,1,4,4,18,42
18:17:56,1215,1,4,4,18,42
18:18:00,1215,1,4,4,18,42
18:18:05,1217,1,4,4,18,42
18:18:09,1217,1,4,7,18,42
18:18:14,1214,1,4,5,18,42
18:18:18,1210,1,3,5,18,42
18:18:23,1209,1,4,6,18,42
18:18:27,1212,1,4,5,18,42
18:18:32,1216,1,4,6,18,42
18:18:36,1221,1,5,5,18,42
18:18:41,1221,1,7,7,18,42
18:18:45,1221,1,5,7,18,42
18:18:50,1227,1,6,7,18,42
18:18:54,1231,1,7,7,18,42
18:18:59,1232,1,7,7,18,42
18:19:03,1237,1,5,5,18,42
18:19:08,1244,1,4,4,18,42
18:19:12,1250,1,5,5,18,42
18:19:17,1248,1,4,4,18,42
18:19:21,1248,1,4,4,18,42
18:19:26,1248,1,4,4,18,42
18:19:30,1246,1,4,4,18,42
18:19:35,1244,1,4,4,18,42
18:19:39,1244,1,4,4,18,42
18:19:44,1238,1,4,4,18,42
18:19:48,1240,1,5,5,18,42
18:19:53,1241,1,4,4,18,42
18:19:57,1241,1,4,4,18,42
18:20:02,1241,1,4,4,18,42
18:20:06,1235,1,4,4,18,42
18:20:11,1234,1,5,5,18,42
18:20:15,1234,1,4,4,18,42
18:20:20,1236,1,4,4,18,42
18:20:24,1234,1,4,4,18,42
18:20:29,1238,1,4,4,18,42
18:20:33,1243,1,4,4,18,42
18:20:38,1243,1,4,4,18,42
18:20:42,1243,1,4,4,18,42
18:20:47,1242,1,5,5,18,42
18:20:51,1236,1,4,4,18,42
18:20:56,1236,1,5,5,18,42
18:21:00,1238,1,6,6,18,42
18:21:05,1240,1,6,6,18,42
18:21:09,1244,1,5,5,18,42
18:21:14,1241,1,4,4,18,42
18:21:18,1241,1,5,5,18,42
18:21:22,1242,1,4,4,18,42
18:21:27,1241,1,4,4,18,42
18:21:32,1241,1,3,4,18,42
18:21:36,1242,1,3,4,18,42
18:21:40,1238,1,4,6,18,42
18:21:45,1238,1,4,6,18,42
18:21:49,1236,1,5,5,18,42
18:21:54,1234,1,4,4,18,42
18:21:58,1234,1,6,6,18,42
18:22:03,1233,1,4,4,18,42
18:22:07,1231,1,4,4,18,42
18:22:12,1222,1,4,4,18,42
18:22:16,1221,1,4,4,18,42
18:22:21,1220,1,4,4,18,42
18:22:25,1220,1,6,6,18,42
18:22:30,1214,1,5,5,18,42
18:22:34,1213,1,6,6,18,42
18:22:39,1213,1,5,5,18,42
18:22:43,1213,1,5,5,18,42
18:22:48,1212,1,6,6,18,42
18:22:52,1212,1,4,4,18,42
18:22:57,1212,1,4,4,18,42
18:23:01,1204,1,6,6,18,42
18:23:06,1202,1,4,4,18,42
18:23:10,1199,1,4,7,18,42
18:23:15,1199,1,3,5,18,42
18:23:19,1196,1,4,7,18,42
18:23:24,1196,1,5,7,18,42
18:23:28,1197,1,4,7,18,42
18:23:33,1192,1,4,7,18,42
18:23:37,1193,1,7,7,18,42
18:23:42,1193,1,7,7,18,42
18:23:46,1192,1,7,7,18,42
18:23:51,1192,1,7,7,18,42
18:23:55,1192,1,7,7,18,42
18:24:00,1188,1,7,8,18,42
18:24:04,1192,1,4,7,18,42
18:24:09,1196,1,4,6,18,42
18:24:13,1198,1,4,6,18,42
18:24:18,1198,1,4,6,18,42
18:24:22,1200,1,4,6,18,42
18:24:27,1201,1,6,6,18,42
18:24:31,1195,1,6,6,18,42
18:24:36,1195,1,5,5,18,42
18:24:40,1194,1,6,6,18,42
18:24:45,1194,1,5,5,18,42
18:24:49,1194,1,6,7,18,42
18:24:54,1196,1,4,6,18,42
18:24:58,1200,1,6,7,18,42
18:25:03,1197,1,6,7,18,42
18:25:07,1200,1,6,7,18,42
18:25:12,1201,1,4,4,18,42
18:25:16,1201,1,6,6,18,42
18:25:21,1199,1,4,4,18,42
18:25:25,1196,1,4,4,18,42
18:25:30,1193,1,4,4,18,42
18:25:34,1191,1,5,5,18,42
18:25:39,1183,1,6,6,18,42
18:25:43,1183,1,6,6,18,42
18:25:48,1183,1,7,7,18,42
18:25:52,1184,1,6,6,18,42
18:25:57,1184,1,5,5,18,42
18:26:01,1184,1,6,6,18,42
18:26:06,1182,1,6,6,18,42
18:26:10,1180,1,5,5,18,42
18:26:15,1175,1,6,6,18,42
18:26:20,1162,1,4,4,18,42
18:26:24,1155,1,4,4,18,42
18:26:28,1149,1,4,4,18,42
18:26:33,1145,1,4,4,18,42
18:26:37,1145,1,4,4,18,42
18:26:42,1143,1,4,4,18,42
18:26:46,1142,1,4,4,18,42
18:26:51,1139,1,4,4,18,42
18:26:56,1134,1,4,4,18,42
18:27:00,1125,1,3,3,18,42
18:27:04,1124,1,3,3,18,42
18:27:09,1124,1,3,3,18,42
18:27:14,1124,1,4,4,18,42
18:27:18,1124,1,4,4,18,42
18:27:23,1123,1,4,4,18,42
18:27:27,1121,1,6,6,18,42
18:27:32,1118,1,4,4,18,42
18:27:36,1115,1,4,4,18,42
18:27:41,1106,1,6,6,18,42
18:27:45,1107,1,6,6,18,42
18:27:50,1110,1,4,4,18,42
18:27:54,1117,1,4,4,18,42
18:27:59,1123,1,4,4,18,42
18:28:03,1123,1,4,4,18,42
18:28:08,1129,1,4,4,18,42
18:28:12,1132,1,4,4,18,42
18:28:17,1134,1,4,4,18,42
18:28:21,1136,1,3,3,18,42
18:28:26,1138,1,3,3,18,42
18:28:30,1135,1,4,4,18,42
18:28:35,1134,1,4,4,18,42
18:28:39,1132,1,4,4,18,42
18:28:44,1132,1,4,4,18,42
18:28:48,1131,1,5,5,18,42
18:28:53,1132,1,6,6,18,42
18:28:58,1136,1,6,6,18,42
18:29:02,1140,1,4,4,18,42
18:29:07,1144,1,6,6,18,42
18:29:11,1147,1,4,4,18,42
18:29:16,1150,1,6,6,18,42
18:29:20,1153,1,6,6,18,42
18:29:25,1153,1,6,7,18,42
18:29:29,1151,1,7,7,18,42
18:29:34,1152,1,6,7,18,42
18:29:38,1153,1,7,8,18,42
18:29:43,1155,1,7,7,18,42
18:29:47,1159,1,7,7,18,42
18:29:52,1164,1,6,6,18,42
18:29:56,1169,1,6,6,18,42
18:30:01,1171,1,6,7,18,42
18:30:05,1173,1,4,7,18,42
18:30:10,1173,1,4,6,18,42
18:30:14,1175,1,4,6,18,42
18:30:19,1175,1,4,7,18,42
18:30:23,1173,1,4,6,18,42
18:30:28,1168,1,4,4,18,42
18:30:32,1161,1,6,6,18,42
18:30:37,1157,1,5,5,18,42
18:30:41,1155,1,5,6,18,42
18:30:46,1154,1,3,4,18,42
18:30:50,1154,1,3,4,18,42
18:30:55,1154,1,3,4,18,42
18:31:00,1157,1,3,4,18,42
18:31:04,1160,1,3,4,18,42
18:31:09,1162,1,3,3,18,42
18:31:13,1162,1,4,4,18,42
18:31:18,1159,1,4,4,18,42
18:31:22,1161,1,4,4,18,42
18:31:27,1161,1,4,4,18,42
18:31:31,1161,1,4,4,18,42
18:31:36,1159,1,4,6,18,42
18:31:40,1157,1,4,6,18,42
18:31:45,1156,1,6,7,18,42
18:31:49,1157,1,6,7,18,42
18:31:54,1156,1,7,7,18,42
18:31:58,1155,1,6,7,18,42
18:32:03,1153,1,7,8,18,42
18:32:07,1150,1,6,7,18,42
18:32:12,1150,1,4,6,18,42
18:32:16,1146,1,4,6,18,42
18:32:21,1145,1,4,6,18,42
18:32:25,1143,1,6,6,18,42
18:32:30,1144,1,5,5,18,42
18:32:34,1139,1,6,6,18,42
18:32:39,1137,1,6,6,18,42
18:32:43,1134,1,6,6,18,42
18:32:48,1131,1,6,6,18,42
18:32:52,1129,1,4,4,18,42
18:32:57,1129,1,4,4,18,42
18:33:01,1127,1,4,4,18,42
18:33:06,1125,1,3,4,18,42
18:33:10,1123,1,4,4,18,42
18:33:15,1122,1,4,6,18,42
18:33:20,1122,1,4,6,18,42
18:33:24,1121,1,4,4,18,42
18:33:29,1121,1,5,5,18,42
18:33:33,1122,1,6,7,18,42
18:33:38,1122,1,4,6,18,42
18:33:42,1122,1,4,4,18,42
18:33:47,1112,1,4,6,18,42
18:33:51,1112,1,4,6,18,42
18:33:56,1110,1,4,7,18,42
18:34:00,1110,1,4,6,18,42
18:34:05,1110,1,3,4,18,42
18:34:09,1113,1,4,6,18,42
18:34:14,1114,1,4,9,18,42
18:34:18,1114,1,4,9,18,42
18:34:23,1115,1,5,8,18,42
18:34:27,1115,1,4,8,18,42
18:34:32,1115,1,4,8,18,42
18:34:36,1116,1,4,7,18,42
18:34:41,1116,1,3,3,18,42
18:34:45,1117,1,3,3,18,42
18:34:50,1116,1,3,3,18,42
18:34:54,1115,1,3,3,18,42
18:34:59,1115,1,3,3,18,42
18:35:03,1103,1,4,4,18,42
18:35:08,1102,1,4,4,18,42
18:35:12,1099,1,4,4,18,42
18:35:17,1096,1,4,4,18,42
18:35:22,1094,1,4,4,18,42
18:35:26,1091,1,4,4,18,42
18:35:31,1089,1,6,6,18,42
18:35:35,1087,1,4,7,18,42
18:35:40,1087,1,6,8,18,42
18:35:44,1087,1,6,8,18,42
18:35:49,1091,1,6,8,18,42
18:35:53,1097,1,6,7,18,42
18:35:58,1104,1,4,6,18,42
18:36:02,1107,1,4,4,18,42
18:36:07,1107,1,3,3,18,42
18:36:11,1105,1,3,4,18,42
18:36:16,1102,1,4,6,18,42
18:36:20,1099,1,4,6,18,42
18:36:25,1099,1,6,7,18,42
18:36:29,1088,1,6,8,18,42
18:36:34,1089,1,4,8,18,42
18:36:38,1089,1,4,6,18,42
18:36:43,1089,1,4,6,18,42
18:36:47,1091,1,4,6,18,42
18:36:52,1093,1,4,6,18,42
18:36:56,1093,1,4,4,18,42
18:37:01,1092,1,4,4,18,42
18:37:05,1092,1,4,4,18,42
18:37:10,1090,1,4,4,18,42
18:37:14,1089,1,4,4,18,42
18:37:19,1090,1,4,4,18,42
18:37:23,1091,1,4,4,18,42
18:37:28,1092,1,4,4,18,42
18:37:32,1090,1,4,4,18,42
18:37:37,1089,1,4,4,18,42
18:37:41,1089,1,3,3,18,42
18:37:46,1088,1,4,4,18,42
18:37:50,1086,1,3,3,18,42
18:37:55,1075,1,3,4,18,42
18:37:59,1074,1,4,7,18,42
18:38:04,1075,1,6,9,18,42
18:38:08,1076,1,6,9,18,42
18:38:13,1077,1,6,9,18,42
18:38:17,1076,1,7,11,18,42
18:38:22,1076,1,6,9,18,42
18:38:26,1076,1,6,7,18,42
18:38:31,1078,1,4,4,18,42
18:38:35,1081,1,4,4,18,42
18:38:40,1084,1,4,4,18,42
18:38:44,1086,1,3,3,18,42
18:38:49,1087,1,4,4,18,42
18:38:53,1087,1,4,4,18,42
18:38:58,1088,1,3,3,18,42
18:39:02,1088,1,3,3,18,42
18:39:06,1089,1,3,3,18,42
18:39:11,1089,1,3,3,18,42
18:39:16,1087,1,3,3,18,42
18:39:20,1084,1,3,3,18,42
18:39:25,1083,1,4,4,18,42
18:39:29,1084,1,3,3,18,42
18:39:33,1084,1,3,3,18,42
18:39:38,1083,1,4,4,18,42
18:39:42,1083,1,4,4,18,42
18:39:47,1081,1,3,3,18,42
18:39:51,1076,1,3,3,18,42
18:39:56,1073,1,4,4,18,42
18:40:00,1061,1,4,4,18,42
18:40:05,1060,1,6,6,18,42
18:40:09,1059,1,6,6,18,42
18:40:14,1059,1,6,6,18,42
18:40:18,1058,1,4,6,18,42
18:40:23,1058,1,4,6,18,42
18:40:27,1057,1,4,6,18,42
18:40:32,1056,1,3,3,18,42
18:40:36,1055,1,3,3,18,42
18:40:41,1056,1,3,3,18,42
18:40:45,1058,1,3,3,18,42
18:40:50,1059,1,4,4,18,42
18:40:54,1060,1,4,4,18,42
18:40:59,1061,1,6,6,18,42
18:41:03,1061,1,6,6,18,42
18:41:08,1062,1,4,6,18,42
18:41:12,1063,1,4,4,18,42
18:41:17,1064,1,3,4,18,42
18:41:21,1065,1,3,4,18,42
18:41:26,1064,1,3,4,18,42
18:41:30,1061,1,3,4,18,42
18:41:35,1058,1,3,4,18,42
18:41:39,1056,1,4,6,18,42
18:41:44,1056,1,4,6,18,42
18:41:48,1057,1,4,4,18,42
18:41:53,1058,1,4,4,18,42
18:41:57,1054,1,4,4,18,42
18:42:02,1058,1,4,4,18,42
18:42:06,1064,1,6,6,18,42
18:42:11,1071,1,6,6,18,42
18:42:15,1078,1,6,6,18,42
18:42:20,1078,1,6,6,18,42
18:42:24,1085,1,6,6,18,42
18:42:29,1091,1,6,6,18,42
18:42:33,1096,1,3,3,18,42
18:42:38,1101,1,3,3,18,42
18:42:42,1106,1,2,2,18,42
18:42:47,1110,1,2,2,18,42
18:42:51,1111,1,2,2,18,42
18:42:56,1110,1,3,3,18,42
18:43:00,1106,1,3,3,18,42
18:43:05,1106,1,3,3,18,42
18:43:09,1101,1,3,3,18,42
18:43:14,1096,1,4,4,18,42
18:43:18,1095,1,3,3,18,42
18:43:23,1095,1,3,3,18,42
18:43:27,1098,1,3,3,18,42
18:43:32,1101,1,3,3,18,42
18:43:36,1100,1,4,4,18,42
18:43:41,1097,1,3,3,18,42
18:43:45,1097,1,4,4,18,42
18:43:50,1091,1,4,4,18,42
18:43:54,1089,1,4,4,18,42
18:43:59,1085,1,6,6,18,42
18:44:03,1084,1,4,4,18,42
18:44:08,1084,1,4,4,18,42
18:44:12,1085,1,4,4,18,42
18:44:17,1087,1,3,3,18,42
18:44:21,1090,1,4,4,18,42
18:44:26,1090,1,4,4,18,42
18:44:30,1095,1,4,4,18,42
18:44:35,1100,1,6,6,18,42
18:44:39,1101,1,6,6,18,42
18:44:44,1094,1,6,7,18,42
18:44:48,1092,1,3,6,18,42
18:44:53,1091,1,3,6,18,42
18:44:57,1090,1,4,6,18,42
18:45:02,1088,1,3,4,18,42
18:45:06,1088,1,3,6,18,42
18:45:11,1084,1,3,3,18,42
18:45:15,1078,1,3,3,18,42
18:45:20,1072,1,3,3,18,42
18:45:24,1069,1,3,4,18,42
18:45:29,1066,1,3,4,18,42
18:45:33,1065,1,3,4,18,42
18:45:38,1065,1,4,6,18,42
18:45:42,1068,1,6,7,18,42
18:45:47,1068,1,6,7,18,42
18:45:51,1072,1,6,6,18,42
18:45:56,1075,1,7,7,18,42
18:46:00,1076,1,7,7,18,42
18:46:05,1078,1,6,6,18,42
18:46:10,1079,1,4,4,18,42
18:46:14,1079,1,4,4,18,42
18:46:18,1077,1,4,4,18,42
18:46:23,1071,1,4,4,18,42
18:46:27,1071,1,4,4,18,42
18:46:32,1068,1,4,4,18,42
18:46:37,1067,1,6,6,18,42
18:46:41,1068,1,4,4,18,42
18:46:46,1070,1,4,4,18,42
18:46:50,1072,1,4,6,18,42
18:46:55,1076,1,4,6,18,42
18:46:59,1081,1,4,6,18,42
18:47:04,1085,1,4,6,18,42
18:47:08,1085,1,4,6,18,42
18:47:12,1086,1,4,6,18,42
18:47:17,1086,1,3,3,18,42
18:47:22,1087,1,3,3,18,42
18:47:26,1089,1,3,3,18,42
18:47:31,1090,1,3,3,18,42
18:47:35,1090,1,3,3,18,42
18:47:39,1089,1,3,3,18,42
18:47:44,1088,1,4,4,18,42
18:47:48,1088,1,4,4,18,42
18:47:53,1087,1,4,4,18,42
18:47:58,1086,1,4,4,18,42
18:48:02,1084,1,3,3,18,42
18:48:07,1082,1,3,3,18,42
18:48:11,1073,1,2,2,18,42
18:48:15,1072,1,2,2,18,42
18:48:20,1071,1,2,2,18,42
18:48:24,1070,1,3,4,18,42
18:48:29,1070,1,4,4,18,42
18:48:33,1070,1,4,6,18,42
18:48:38,1070,1,4,6,18,42
18:48:42,1071,1,4,6,18,42
18:48:47,1072,1,6,7,18,42
18:48:52,1073,1,6,6,18,42
18:48:56,1072,1,6,6,18,42
18:49:00,1070,1,6,6,18,42
18:49:05,1069,1,6,6,18,42
18:49:09,1069,1,6,6,18,42
18:49:14,1070,1,4,4,18,42
18:49:19,1071,1,4,6,18,42
18:49:23,1072,1,4,6,18,42
18:49:28,1073,1,4,6,18,42
18:49:32,1073,1,4,6,18,42
18:49:37,1073,1,3,7,18,42
18:49:41,1072,1,3,7,18,42
18:49:45,1069,1,4,6,18,42
18:49:50,1069,1,4,6,18,42
18:49:54,1066,1,3,6,18,42
18:49:59,1065,1,4,6,18,42
18:50:03,1066,1,3,3,18,42
18:50:08,1069,1,4,4,18,42
18:50:12,1072,1,4,4,18,42
18:50:17,1075,1,4,4,18,42
18:50:21,1074,1,4,4,18,42
18:50:26,1074,1,3,3,18,42
18:50:30,1072,1,3,3,18,42
18:50:35,1068,1,3,3,18,42
18:50:39,1066,1,3,3,18,42
18:50:44,1064,1,3,3,18,42
18:50:48,1064,1,3,3,18,42
18:50:53,1064,1,4,4,18,42
18:50:57,1062,1,3,3,18,42
18:51:02,1059,1,3,3,18,42
18:51:06,1059,1,3,3,18,42
18:51:11,1057,1,3,3,18,42
18:51:15,1057,1,3,3,18,42
18:51:20,1059,1,3,3,18,42
18:51:24,1063,1,3,3,18,42
18:51:29,1067,1,4,4,18,42
18:51:33,1071,1,3,3,18,42
18:51:38,1074,1,4,4,18,42
18:51:42,1076,1,3,3,18,42
18:51:47,1076,1,3,3,18,42
18:51:51,1078,1,3,3,18,42
18:51:56,1079,1,3,3,18,42
18:52:00,1081,1,3,3,18,42
18:52:05,1083,1,3,3,18,42
18:52:09,1086,1,3,3,18,42
18:52:14,1090,1,3,3,18,42
18:52:18,1091,1,3,3,18,42
18:52:23,1090,1,3,3,18,42
18:52:27,1090,1,3,3,18,42
18:52:32,1086,1,4,4,18,42
18:52:36,1075,1,4,4,18,42
18:52:41,1075,1,6,7,18,42
18:52:45,1078,1,6,7,18,42
18:52:50,1084,1,6,7,18,42
18:52:54,1088,1,6,7,18,42
18:52:59,1090,1,4,6,18,42
18:53:03,1089,1,5,6,18,42
18:53:08,1089,1,4,4,18,42
18:53:12,1087,1,4,4,18,42
18:53:17,1083,1,4,4,18,42
18:53:21,1080,1,4,4,18,42
18:53:26,1076,1,4,4,18,42
18:53:30,1075,1,3,3,18,42
18:53:35,1076,1,3,3,18,42
18:53:39,1079,1,3,3,18,42
18:53:44,1082,1,3,3,18,42
18:53:48,1082,1,3,3,18,42
18:53:53,1083,1,3,3,18,42
18:53:57,1081,1,3,3,18,42
18:54:02,1078,1,4,4,18,42
18:54:06,1075,1,4,4,18,42
18:54:11,1073,1,4,4,18,42
18:54:15,1072,1,4,4,18,42
18:54:20,1070,1,4,4,18,42
18:54:24,1069,1,5,5,18,42
18:54:29,1069,1,4,4,18,42
18:54:33,1070,1,4,4,18,42
18:54:38,1070,1,3,3,18,42
18:54:42,1072,1,4,4,18,42
18:54:47,1074,1,4,4,18,42
18:54:51,1075,1,3,3,18,42
18:54:56,1073,1,3,3,18,42
18:55:00,1069,1,3,3,18,42
18:55:05,1063,1,3,3,18,42
18:55:09,1063,1,3,3,18,42
18:55:14,1058,1,3,3,18,42
18:55:18,1053,1,3,3,18,42
18:55:23,1052,1,5,5,18,42
18:55:27,1053,1,4,4,18,42
18:55:32,1055,1,4,4,18,42
18:55:36,1057,1,5,5,18,42
18:55:41,1056,1,6,6,18,42
18:55:45,1054,1,5,5,18,42
18:55:50,1054,1,6,6,18,42
18:55:54,1052,1,6,6,18,42
18:55:59,1051,1,5,5,18,42
18:56:03,1051,1,4,4,18,42
18:56:08,1053,1,3,3,18,42
18:56:12,1053,1,3,3,18,42
18:56:17,1053,1,3,3,18,42
18:56:21,1052,1,3,3,18,42
18:56:26,1052,1,3,4,18,42
18:56:30,1052,1,3,4,18,42
18:56:35,1052,1,3,4,18,42
18:56:39,1052,1,2,3,18,42
18:56:44,1050,1,3,4,18,42
18:56:48,1049,1,3,4,18,42
18:56:53,1049,1,3,3,18,42
18:56:57,1048,1,2,2,18,42
18:57:02,1047,1,2,2,18,42
18:57:06,1045,1,2,2,18,42
18:57:11,1045,1,2,2,18,42
18:57:15,1046,1,3,3,18,42
18:57:20,1050,1,3,4,18,42
18:57:24,1056,1,4,4,18,42
18:57:29,1060,1,5,5,18,42
18:57:33,1061,1,6,7,18,42
18:57:38,1058,1,5,6,18,42
18:57:42,1055,1,3,4,18,42
18:57:46,1055,1,3,3,18,42
18:57:51,1055,1,3,3,18,42
18:57:56,1055,1,3,3,18,42
18:58:00,1055,1,3,3,18,42
18:58:05,1052,1,3,3,18,42
18:58:09,1050,1,4,4,18,42
18:58:14,1047,1,4,4,18,42
18:58:18,1046,1,4,4,18,42
18:58:23,1044,1,4,4,18,42
18:58:27,1044,1,5,5,18,42
18:58:32,1042,1,6,6,18,42
18:58:36,1037,1,4,4,18,42
18:58:41,1033,1,4,4,18,42
18:58:45,1030,1,6,6,18,42
